subscription,subscription_amount,visit_id
1.0,21.0,5555702653
1.0,131.0,5555702657
1.0,112.0,5555702661
1.0,150.0,5555702665
1.0,131.0,5555702668
1.0,150.0,5555702670
1.0,141.0,5555702674
1.0,122.0,5555702677
1.0,112.0,5555702681
1.0,134.0,5555702683
1.0,124.0,5555702687
1.0,127.0,5555702688
1.0,131.0,5555702690
1.0,150.0,5555702691
1.0,150.0,5555702692
1.0,150.0,5555702695
1.0,150.0,5555702696
1.0,63.0,5555702699
1.0,131.0,5555702703
1.0,122.0,5555702708
1.0,103.0,5555702709
1.0,122.0,5555702711
1.0,119.0,5555702712
1.0,150.0,5555702714
1.0,122.0,5555702718
1.0,141.0,5555702723
1.0,112.0,5555702729
1.0,112.0,5555702730
1.0,150.0,5555702732
1.0,150.0,5555702734
1.0,112.0,5555702735
1.0,112.0,5555702740
1.0,103.0,5555702743
1.0,150.0,5555702744
1.0,132.0,5555702748
1.0,125.0,5555702750
1.0,104.0,5555702751
1.0,141.0,5555702755
1.0,103.0,5555702758
1.0,103.0,5555702761
1.0,103.0,5555702762
1.0,129.0,5555702764
1.0,106.0,5555702771
1.0,103.0,5555702775
1.0,113.0,5555702777
1.0,150.0,5555702778
1.0,113.0,5555702780
1.0,103.0,5555702781
1.0,112.0,5555702782
1.0,141.0,5555702785
1.0,110.0,5555702786
1.0,103.0,5555702787
1.0,122.0,5555702788
1.0,122.0,5555702790
1.0,149.0,5555702791
1.0,131.0,5555702793
1.0,95.0,5555702795
1.0,44.0,5555702797
1.0,112.0,5555702798
1.0,97.0,5555702799
1.0,141.0,5555702800
1.0,98.0,5555702801
1.0,112.0,5555702803
1.0,131.0,5555702804
1.0,150.0,5555702806
1.0,98.0,5555702812
1.0,122.0,5555702814
1.0,112.0,5555702816
1.0,99.0,5555702817
1.0,136.0,5555702819
1.0,141.0,5555702822
1.0,108.0,5555702823
1.0,128.0,5555702824
1.0,141.0,5555702825
1.0,122.0,5555702826
1.0,150.0,5555702828
1.0,103.0,5555702831
1.0,103.0,5555702832
1.0,141.0,5555702835
1.0,150.0,5555702837
1.0,150.0,5555702839
1.0,103.0,5555702840
1.0,42.0,5555702847
1.0,131.0,5555702849
1.0,122.0,5555702851
1.0,150.0,5555702854
1.0,144.0,5555702855
1.0,131.0,5555702856
1.0,131.0,5555702862
1.0,112.0,5555702863
1.0,103.0,5555702865
1.0,122.0,5555702866
1.0,122.0,5555702874
1.0,103.0,5555702875
1.0,150.0,5555702877
1.0,112.0,5555702879
1.0,131.0,5555702880
1.0,122.0,5555702881
1.0,122.0,5555702884
1.0,150.0,5555702885
1.0,148.0,5555702886
1.0,72.0,5555702891
1.0,136.0,5555702892
1.0,135.0,5555702893
1.0,137.0,5555702897
1.0,122.0,5555702903
1.0,103.0,5555702911
1.0,103.0,5555702914
1.0,13.0,5555702915
1.0,111.0,5555702917
1.0,133.0,5555702920
1.0,103.0,5555702922
1.0,141.0,5555702924
1.0,122.0,5555702925
1.0,116.0,5555702926
1.0,85.0,5555702931
1.0,150.0,5555702933
1.0,131.0,5555702934
1.0,131.0,5555702937
1.0,103.0,5555702939
1.0,150.0,5555702943
1.0,99.0,5555702944
1.0,141.0,5555702945
1.0,110.0,5555702946
1.0,96.0,5555702950
1.0,150.0,5555702954
1.0,143.0,5555702955
1.0,141.0,5555702958
1.0,103.0,5555702961
1.0,133.0,5555702967
1.0,112.0,5555702972
1.0,136.0,5555702977
1.0,131.0,5555702978
1.0,139.0,5555702980
1.0,141.0,5555702981
1.0,98.0,5555702985
1.0,124.0,5555702986
1.0,131.0,5555702988
1.0,150.0,5555702997
1.0,141.0,5555702998
1.0,131.0,5555702999
1.0,150.0,5555703000
1.0,131.0,5555703002
1.0,122.0,5555703005
1.0,100.0,5555703006
1.0,103.0,5555703011
1.0,141.0,5555703016
1.0,63.0,5555703017
1.0,113.0,5555703019
1.0,112.0,5555703020
1.0,112.0,5555703021
1.0,150.0,5555703023
1.0,150.0,5555703028
1.0,144.0,5555703029
1.0,131.0,5555703030
1.0,122.0,5555703033
1.0,116.0,5555703035
1.0,150.0,5555703036
1.0,106.0,5555703038
1.0,96.0,5555703045
1.0,146.0,5555703048
1.0,105.0,5555703049
1.0,103.0,5555703050
1.0,106.0,5555703053
1.0,150.0,5555703056
1.0,108.0,5555703058
1.0,142.0,5555703063
1.0,141.0,5555703064
1.0,122.0,5555703065
1.0,122.0,5555703069
1.0,150.0,5555703071
1.0,103.0,5555703072
1.0,135.0,5555703074
1.0,131.0,5555703075
1.0,150.0,5555703080
1.0,74.0,5555703081
1.0,103.0,5555703082
1.0,103.0,5555703083
1.0,122.0,5555703089
1.0,141.0,5555703091
1.0,141.0,5555703095
1.0,122.0,5555703096
1.0,149.0,5555703098
1.0,125.0,5555703101
1.0,75.0,5555703102
1.0,141.0,5555703103
1.0,121.0,5555703107
1.0,131.0,5555703109
1.0,150.0,5555703111
1.0,150.0,5555703116
1.0,122.0,5555703118
1.0,141.0,5555703120
1.0,131.0,5555703123
1.0,122.0,5555703130
1.0,118.0,5555703133
1.0,131.0,5555703134
1.0,131.0,5555703136
1.0,150.0,5555703143
1.0,145.0,5555703145
1.0,103.0,5555703147
1.0,150.0,5555703149
1.0,128.0,5555703151
1.0,138.0,5555703156
1.0,122.0,5555703157
1.0,103.0,5555703160
1.0,150.0,5555703162
1.0,112.0,5555703165
1.0,121.0,5555703167
1.0,112.0,5555703171
1.0,139.0,5555703173
1.0,141.0,5555703175
1.0,131.0,5555703176
1.0,16.0,5555703177
1.0,122.0,5555703178
1.0,122.0,5555703179
1.0,95.0,5555703184
1.0,122.0,5555703186
1.0,141.0,5555703187
1.0,150.0,5555703188
1.0,103.0,5555703189
1.0,150.0,5555703190
1.0,113.0,5555703199
1.0,150.0,5555703200
1.0,112.0,5555703201
1.0,127.0,5555703203
1.0,130.0,5555703204
1.0,150.0,5555703211
1.0,122.0,5555703213
1.0,141.0,5555703214
1.0,131.0,5555703217
1.0,141.0,5555703218
1.0,112.0,5555703219
1.0,118.0,5555703221
1.0,131.0,5555703222
1.0,122.0,5555703227
1.0,122.0,5555703229
1.0,112.0,5555703233
1.0,112.0,5555703235
1.0,103.0,5555703242
1.0,150.0,5555703247
1.0,105.0,5555703249
1.0,122.0,5555703253
1.0,150.0,5555703254
1.0,103.0,5555703256
1.0,103.0,5555703259
1.0,112.0,5555703260
1.0,122.0,5555703262
1.0,141.0,5555703263
1.0,103.0,5555703264
1.0,112.0,5555703265
1.0,122.0,5555703267
1.0,150.0,5555703268
1.0,131.0,5555703269
1.0,131.0,5555703272
1.0,150.0,5555703273
1.0,133.0,5555703280
1.0,117.0,5555703282
1.0,147.0,5555703288
1.0,112.0,5555703289
1.0,103.0,5555703290
1.0,115.0,5555703292
1.0,131.0,5555703293
1.0,104.0,5555703294
1.0,150.0,5555703295
1.0,150.0,5555703296
1.0,103.0,5555703297
1.0,103.0,5555703304
1.0,131.0,5555703311
1.0,150.0,5555703313
1.0,112.0,5555703314
1.0,122.0,5555703317
1.0,147.0,5555703319
1.0,128.0,5555703321
1.0,131.0,5555703322
1.0,112.0,5555703327
1.0,107.0,5555703328
1.0,138.0,5555703334
1.0,141.0,5555703337
1.0,109.0,5555703340
1.0,48.0,5555703342
1.0,141.0,5555703349
1.0,150.0,5555703351
1.0,150.0,5555703352
1.0,117.0,5555703356
1.0,131.0,5555703357
1.0,112.0,5555703358
1.0,150.0,5555703359
1.0,134.0,5555703360
1.0,95.0,5555703362
1.0,141.0,5555703364
1.0,145.0,5555703365
1.0,150.0,5555703366
1.0,107.0,5555703369
1.0,131.0,5555703371
1.0,122.0,5555703374
1.0,103.0,5555703375
1.0,150.0,5555703379
1.0,150.0,5555703386
1.0,112.0,5555703387
1.0,124.0,5555703391
1.0,134.0,5555703392
1.0,138.0,5555703394
1.0,122.0,5555703395
1.0,141.0,5555703396
1.0,150.0,5555703400
1.0,141.0,5555703403
1.0,118.0,5555703405
1.0,141.0,5555703406
1.0,150.0,5555703407
1.0,129.0,5555703413
1.0,150.0,5555703414
1.0,137.0,5555703416
1.0,125.0,5555703418
1.0,103.0,5555703422
1.0,150.0,5555703425
1.0,150.0,5555703426
1.0,148.0,5555703427
1.0,150.0,5555703431
1.0,112.0,5555703432
1.0,122.0,5555703435
1.0,112.0,5555703436
1.0,150.0,5555703438
1.0,150.0,5555703441
1.0,128.0,5555703442
1.0,116.0,5555703443
1.0,112.0,5555703445
1.0,123.0,5555703446
1.0,99.0,5555703448
1.0,110.0,5555703451
1.0,150.0,5555703452
1.0,143.0,5555703453
1.0,150.0,5555703461
1.0,142.0,5555703462
1.0,150.0,5555703463
1.0,141.0,5555703465
1.0,122.0,5555703466
1.0,103.0,5555703467
1.0,103.0,5555703470
1.0,122.0,5555703471
1.0,122.0,5555703474
1.0,131.0,5555703477
1.0,131.0,5555703479
1.0,141.0,5555703481
1.0,99.0,5555703482
1.0,115.0,5555703485
1.0,144.0,5555703489
1.0,150.0,5555703491
1.0,150.0,5555703498
1.0,150.0,5555703500
1.0,150.0,5555703503
1.0,121.0,5555703504
1.0,131.0,5555703506
1.0,122.0,5555703510
1.0,103.0,5555703512
1.0,101.0,5555703515
1.0,142.0,5555703518
1.0,120.0,5555703520
1.0,105.0,5555703524
1.0,122.0,5555703525
1.0,150.0,5555703529
1.0,142.0,5555703534
1.0,118.0,5555703535
1.0,103.0,5555703536
1.0,112.0,5555703537
1.0,133.0,5555703539
1.0,141.0,5555703540
1.0,132.0,5555703542
1.0,150.0,5555703547
1.0,131.0,5555703552
1.0,126.0,5555703553
1.0,134.0,5555703555
1.0,122.0,5555703556
1.0,112.0,5555703557
1.0,131.0,5555703559
1.0,131.0,5555703566
1.0,112.0,5555703569
1.0,112.0,5555703572
1.0,105.0,5555703577
1.0,142.0,5555703578
1.0,149.0,5555703580
1.0,97.0,5555703582
1.0,137.0,5555703586
1.0,101.0,5555703587
1.0,11.0,5555703592
1.0,96.0,5555703595
1.0,150.0,5555703596
1.0,112.0,5555703597
1.0,112.0,5555703600
1.0,117.0,5555703601
1.0,131.0,5555703602
1.0,96.0,5555703603
1.0,102.0,5555703604
1.0,150.0,5555703608
1.0,122.0,5555703611
1.0,131.0,5555703612
1.0,99.0,5555703614
1.0,143.0,5555703615
1.0,122.0,5555703616
1.0,112.0,5555703623
1.0,112.0,5555703628
1.0,38.0,5555703632
1.0,150.0,5555703640
1.0,150.0,5555703642
1.0,150.0,5555703643
1.0,141.0,5555703647
1.0,116.0,5555703650
1.0,131.0,5555703651
1.0,125.0,5555703652
1.0,150.0,5555703662
1.0,112.0,5555703665
1.0,141.0,5555703666
1.0,141.0,5555703668
1.0,145.0,5555703669
1.0,131.0,5555703671
1.0,103.0,5555703672
1.0,150.0,5555703675
1.0,122.0,5555703679
1.0,103.0,5555703688
1.0,132.0,5555703689
1.0,141.0,5555703690
1.0,131.0,5555703692
1.0,103.0,5555703693
1.0,127.0,5555703694
1.0,103.0,5555703695
1.0,150.0,5555703697
1.0,103.0,5555703699
1.0,112.0,5555703701
1.0,150.0,5555703704
1.0,112.0,5555703706
1.0,131.0,5555703707
1.0,127.0,5555703710
1.0,41.0,5555703711
1.0,150.0,5555703712
1.0,128.0,5555703715
1.0,122.0,5555703716
1.0,150.0,5555703717
1.0,112.0,5555703722
1.0,122.0,5555703724
1.0,103.0,5555703725
1.0,121.0,5555703726
1.0,103.0,5555703727
1.0,122.0,5555703730
1.0,122.0,5555703731
1.0,141.0,5555703733
1.0,150.0,5555703736
1.0,131.0,5555703739
1.0,150.0,5555703745
1.0,102.0,5555703746
1.0,122.0,5555703747
1.0,150.0,5555703748
1.0,112.0,5555703750
1.0,141.0,5555703751
1.0,105.0,5555703752
1.0,122.0,5555703753
1.0,138.0,5555703754
1.0,103.0,5555703755
1.0,103.0,5555703757
1.0,103.0,5555703760
1.0,96.0,5555703762
1.0,150.0,5555703766
1.0,122.0,5555703772
1.0,131.0,5555703773
1.0,141.0,5555703775
1.0,109.0,5555703779
1.0,138.0,5555703782
1.0,150.0,5555703783
1.0,103.0,5555703786
1.0,131.0,5555703790
1.0,150.0,5555703792
1.0,122.0,5555703797
1.0,122.0,5555703803
1.0,112.0,5555703805
1.0,145.0,5555703809
1.0,150.0,5555703810
1.0,142.0,5555703815
1.0,103.0,5555703817
1.0,102.0,5555703821
1.0,122.0,5555703822
1.0,141.0,5555703823
1.0,150.0,5555703824
1.0,141.0,5555703830
1.0,143.0,5555703832
1.0,141.0,5555703834
1.0,144.0,5555703840
1.0,103.0,5555703841
1.0,103.0,5555703842
1.0,103.0,5555703843
1.0,138.0,5555703847
1.0,120.0,5555703848
1.0,103.0,5555703849
1.0,150.0,5555703851
1.0,122.0,5555703853
1.0,112.0,5555703854
1.0,122.0,5555703856
1.0,150.0,5555703859
1.0,122.0,5555703861
1.0,108.0,5555703867
1.0,150.0,5555703871
1.0,112.0,5555703873
1.0,124.0,5555703875
1.0,150.0,5555703877
1.0,103.0,5555703878
1.0,103.0,5555703879
1.0,131.0,5555703882
1.0,131.0,5555703883
1.0,103.0,5555703884
1.0,112.0,5555703885
1.0,141.0,5555703887
1.0,141.0,5555703889
1.0,112.0,5555703890
1.0,141.0,5555703892
1.0,103.0,5555703894
1.0,127.0,5555703895
1.0,122.0,5555703898
1.0,112.0,5555703902
1.0,141.0,5555703905
1.0,103.0,5555703907
1.0,150.0,5555703912
1.0,141.0,5555703913
1.0,150.0,5555703915
1.0,103.0,5555703916
1.0,137.0,5555703917
1.0,141.0,5555703919
1.0,131.0,5555703925
1.0,135.0,5555703926
1.0,112.0,5555703927
1.0,135.0,5555703931
1.0,150.0,5555703932
1.0,122.0,5555703933
1.0,140.0,5555703935
1.0,16.0,5555703940
1.0,103.0,5555703942
1.0,112.0,5555703943
1.0,103.0,5555703946
1.0,116.0,5555703949
1.0,109.0,5555703952
1.0,103.0,5555703955
1.0,141.0,5555703956
1.0,99.0,5555703957
1.0,112.0,5555703959
1.0,122.0,5555703960
1.0,122.0,5555703962
1.0,131.0,5555703964
1.0,133.0,5555703966
1.0,112.0,5555703968
1.0,141.0,5555703969
1.0,141.0,5555703971
1.0,34.0,5555703974
1.0,44.0,5555703979
1.0,122.0,5555703980
1.0,103.0,5555703981
1.0,141.0,5555703984
1.0,51.0,5555703985
1.0,150.0,5555703987
1.0,103.0,5555703988
1.0,118.0,5555703990
1.0,131.0,5555703994
1.0,99.0,5555703996
1.0,123.0,5555703999
1.0,103.0,5555704006
1.0,128.0,5555704007
1.0,129.0,5555704008
1.0,99.0,5555704009
1.0,131.0,5555704010
1.0,119.0,5555704016
1.0,141.0,5555704017
1.0,112.0,5555704018
1.0,103.0,5555704020
1.0,112.0,5555704021
1.0,116.0,5555704022
1.0,103.0,5555704024
1.0,112.0,5555704025
1.0,150.0,5555704028
1.0,150.0,5555704029
1.0,140.0,5555704037
1.0,141.0,5555704042
1.0,112.0,5555704044
1.0,103.0,5555704045
1.0,150.0,5555704046
1.0,122.0,5555704051
1.0,141.0,5555704053
1.0,142.0,5555704059
1.0,103.0,5555704060
1.0,122.0,5555704061
1.0,143.0,5555704063
1.0,141.0,5555704064
1.0,103.0,5555704074
1.0,100.0,5555704076
1.0,103.0,5555704077
1.0,112.0,5555704079
1.0,112.0,5555704080
1.0,131.0,5555704082
1.0,133.0,5555704084
1.0,112.0,5555704085
1.0,141.0,5555704086
1.0,112.0,5555704087
1.0,141.0,5555704090
1.0,136.0,5555704092
1.0,150.0,5555704094
1.0,141.0,5555704095
1.0,112.0,5555704097
1.0,131.0,5555704099
1.0,122.0,5555704101
1.0,131.0,5555704102
1.0,122.0,5555704105
1.0,122.0,5555704106
1.0,141.0,5555704109
1.0,112.0,5555704110
1.0,128.0,5555704112
1.0,112.0,5555704115
1.0,131.0,5555704118
1.0,150.0,5555704123
1.0,141.0,5555704124
1.0,105.0,5555704127
1.0,107.0,5555704128
1.0,112.0,5555704131
1.0,141.0,5555704133
1.0,103.0,5555704135
1.0,122.0,5555704136
1.0,141.0,5555704140
1.0,122.0,5555704141
1.0,73.0,5555704148
1.0,150.0,5555704149
1.0,103.0,5555704153
1.0,106.0,5555704156
1.0,150.0,5555704159
1.0,122.0,5555704161
1.0,150.0,5555704166
1.0,103.0,5555704168
1.0,122.0,5555704173
1.0,150.0,5555704175
1.0,150.0,5555704179
1.0,131.0,5555704180
1.0,103.0,5555704182
1.0,112.0,5555704183
1.0,103.0,5555704185
1.0,112.0,5555704188
1.0,99.0,5555704192
1.0,150.0,5555704193
1.0,103.0,5555704196
1.0,103.0,5555704198
1.0,148.0,5555704199
1.0,147.0,5555704200
1.0,104.0,5555704202
1.0,128.0,5555704205
1.0,150.0,5555704207
1.0,103.0,5555704209
1.0,112.0,5555704210
1.0,139.0,5555704211
1.0,125.0,5555704212
1.0,104.0,5555704215
1.0,103.0,5555704216
1.0,131.0,5555704217
1.0,117.0,5555704218
1.0,112.0,5555704219
1.0,103.0,5555704223
1.0,143.0,5555704224
1.0,141.0,5555704225
1.0,150.0,5555704226
1.0,131.0,5555704227
1.0,105.0,5555704229
1.0,122.0,5555704230
1.0,115.0,5555704231
1.0,122.0,5555704234
1.0,142.0,5555704235
1.0,103.0,5555704238
1.0,113.0,5555704242
1.0,122.0,5555704254
1.0,122.0,5555704255
1.0,114.0,5555704260
1.0,150.0,5555704262
1.0,150.0,5555704270
1.0,112.0,5555704273
1.0,141.0,5555704274
1.0,112.0,5555704275
1.0,99.0,5555704280
1.0,112.0,5555704281
1.0,103.0,5555704286
1.0,150.0,5555704287
1.0,95.0,5555704289
1.0,141.0,5555704290
1.0,150.0,5555704291
1.0,124.0,5555704292
1.0,150.0,5555704293
1.0,112.0,5555704295
1.0,99.0,5555704296
1.0,122.0,5555704297
1.0,112.0,5555704299
1.0,112.0,5555704301
1.0,150.0,5555704304
1.0,79.0,5555704306
1.0,115.0,5555704307
1.0,36.0,5555704309
1.0,112.0,5555704310
1.0,131.0,5555704312
1.0,103.0,5555704314
1.0,141.0,5555704315
1.0,104.0,5555704321
1.0,131.0,5555704322
1.0,131.0,5555704323
1.0,141.0,5555704329
1.0,131.0,5555704332
1.0,112.0,5555704333
1.0,135.0,5555704335
1.0,132.0,5555704336
1.0,112.0,5555704346
1.0,122.0,5555704348
1.0,112.0,5555704352
1.0,124.0,5555704353
1.0,103.0,5555704356
1.0,150.0,5555704359
1.0,32.0,5555704363
1.0,131.0,5555704367
1.0,97.0,5555704369
1.0,150.0,5555704370
1.0,122.0,5555704372
1.0,150.0,5555704374
1.0,122.0,5555704376
1.0,109.0,5555704377
1.0,150.0,5555704381
1.0,150.0,5555704382
1.0,112.0,5555704385
1.0,96.0,5555704387
1.0,150.0,5555704388
1.0,141.0,5555704389
1.0,147.0,5555704390
1.0,135.0,5555704393
1.0,150.0,5555704394
1.0,150.0,5555704396
1.0,150.0,5555704400
1.0,112.0,5555704401
1.0,103.0,5555704402
1.0,150.0,5555704405
1.0,122.0,5555704406
1.0,131.0,5555704409
1.0,150.0,5555704410
1.0,118.0,5555704411
1.0,103.0,5555704413
1.0,112.0,5555704415
1.0,141.0,5555704417
1.0,141.0,5555704421
1.0,111.0,5555704422
1.0,131.0,5555704423
1.0,131.0,5555704425
1.0,150.0,5555704430
1.0,131.0,5555704433
1.0,103.0,5555704437
1.0,122.0,5555704439
1.0,135.0,5555704441
1.0,132.0,5555704442
1.0,122.0,5555704444
1.0,150.0,5555704445
1.0,110.0,5555704454
1.0,96.0,5555704458
1.0,112.0,5555704460
1.0,120.0,5555704461
1.0,127.0,5555704468
1.0,103.0,5555704469
1.0,141.0,5555704470
1.0,66.0,5555704471
1.0,122.0,5555704474
1.0,103.0,5555704475
1.0,98.0,5555704476
1.0,134.0,5555704477
1.0,141.0,5555704478
1.0,150.0,5555704481
1.0,96.0,5555704483
1.0,103.0,5555704490
1.0,122.0,5555704495
1.0,122.0,5555704499
1.0,122.0,5555704500
1.0,129.0,5555704501
1.0,150.0,5555704504
1.0,141.0,5555704506
1.0,10.0,5555704508
1.0,141.0,5555704513
1.0,122.0,5555704514
1.0,131.0,5555704516
1.0,131.0,5555704524
1.0,122.0,5555704525
1.0,122.0,5555704527
1.0,117.0,5555704530
1.0,112.0,5555704535
1.0,133.0,5555704536
1.0,122.0,5555704540
1.0,115.0,5555704543
1.0,131.0,5555704544
1.0,131.0,5555704546
1.0,130.0,5555704547
1.0,150.0,5555704549
1.0,150.0,5555704553
1.0,131.0,5555704556
1.0,120.0,5555704558
1.0,131.0,5555704559
1.0,150.0,5555704560
1.0,124.0,5555704561
1.0,131.0,5555704566
1.0,119.0,5555704567
1.0,122.0,5555704568
1.0,150.0,5555704570
1.0,145.0,5555704572
1.0,141.0,5555704575
1.0,131.0,5555704578
1.0,122.0,5555704579
1.0,112.0,5555704581
1.0,150.0,5555704588
1.0,122.0,5555704589
1.0,150.0,5555704594
1.0,150.0,5555704596
1.0,116.0,5555704597
1.0,103.0,5555704598
1.0,138.0,5555704600
1.0,103.0,5555704601
1.0,105.0,5555704602
1.0,150.0,5555704604
1.0,103.0,5555704605
1.0,122.0,5555704608
1.0,137.0,5555704610
1.0,103.0,5555704611
1.0,108.0,5555704613
1.0,98.0,5555704614
1.0,109.0,5555704615
1.0,150.0,5555704620
1.0,141.0,5555704622
1.0,136.0,5555704627
1.0,119.0,5555704628
1.0,103.0,5555704632
1.0,150.0,5555704633
1.0,112.0,5555704635
1.0,103.0,5555704637
1.0,113.0,5555704641
1.0,104.0,5555704646
1.0,103.0,5555704647
1.0,150.0,5555704659
1.0,103.0,5555704661
1.0,150.0,5555704662
1.0,103.0,5555704669
1.0,96.0,5555704672
1.0,98.0,5555704673
1.0,142.0,5555704674
1.0,115.0,5555704675
1.0,150.0,5555704676
1.0,141.0,5555704677
1.0,147.0,5555704681
1.0,141.0,5555704687
1.0,112.0,5555704689
1.0,95.0,5555704691
1.0,131.0,5555704692
1.0,146.0,5555704694
1.0,122.0,5555704696
1.0,103.0,5555704699
1.0,141.0,5555704700
1.0,141.0,5555704702
1.0,122.0,5555704703
1.0,103.0,5555704706
1.0,122.0,5555704707
1.0,122.0,5555704708
1.0,150.0,5555704710
1.0,96.0,5555704712
1.0,143.0,5555704713
1.0,131.0,5555704715
1.0,103.0,5555704718
1.0,150.0,5555704719
1.0,112.0,5555704721
1.0,114.0,5555704727
1.0,117.0,5555704730
1.0,131.0,5555704732
1.0,125.0,5555704733
1.0,141.0,5555704734
1.0,111.0,5555704736
1.0,95.0,5555704737
1.0,150.0,5555704739
1.0,131.0,5555704740
1.0,150.0,5555704741
1.0,127.0,5555704742
1.0,126.0,5555704744
1.0,131.0,5555704748
1.0,131.0,5555704749
1.0,112.0,5555704750
1.0,141.0,5555704751
1.0,107.0,5555704754
1.0,108.0,5555704755
1.0,150.0,5555704757
1.0,112.0,5555704759
1.0,131.0,5555704760
1.0,107.0,5555704761
1.0,131.0,5555704765
1.0,56.0,5555704766
1.0,122.0,5555704769
1.0,141.0,5555704770
1.0,114.0,5555704771
1.0,114.0,5555704773
1.0,141.0,5555704774
1.0,71.0,5555704776
1.0,124.0,5555704777
1.0,17.0,5555704783
1.0,150.0,5555704785
1.0,150.0,5555704787
1.0,112.0,5555704792
1.0,150.0,5555704795
1.0,131.0,5555704796
1.0,150.0,5555704797
1.0,131.0,5555704799
1.0,123.0,5555704800
1.0,122.0,5555704801
1.0,141.0,5555704802
1.0,146.0,5555704806
1.0,131.0,5555704809
1.0,112.0,5555704810
1.0,112.0,5555704811
1.0,122.0,5555704812
1.0,131.0,5555704818
1.0,150.0,5555704820
1.0,112.0,5555704822
1.0,146.0,5555704823
1.0,141.0,5555704825
1.0,48.0,5555704826
1.0,144.0,5555704828
1.0,103.0,5555704831
1.0,131.0,5555704832
1.0,107.0,5555704833
1.0,148.0,5555704834
1.0,142.0,5555704842
1.0,150.0,5555704846
1.0,112.0,5555704854
1.0,131.0,5555704857
1.0,112.0,5555704858
1.0,150.0,5555704860
1.0,103.0,5555704864
1.0,111.0,5555704865
1.0,124.0,5555704866
1.0,131.0,5555704867
1.0,150.0,5555704872
1.0,141.0,5555704876
1.0,150.0,5555704879
1.0,150.0,5555704880
1.0,135.0,5555704881
1.0,150.0,5555704882
1.0,103.0,5555704888
1.0,150.0,5555704889
1.0,150.0,5555704892
1.0,150.0,5555704893
1.0,138.0,5555704895
1.0,141.0,5555704897
1.0,150.0,5555704903
1.0,150.0,5555704907
1.0,139.0,5555704908
1.0,150.0,5555704909
1.0,112.0,5555704910
1.0,112.0,5555704911
1.0,103.0,5555704913
1.0,103.0,5555704919
1.0,150.0,5555704922
1.0,150.0,5555704925
1.0,131.0,5555704930
1.0,150.0,5555704931
1.0,97.0,5555704932
1.0,122.0,5555704935
1.0,131.0,5555704937
1.0,103.0,5555704942
1.0,122.0,5555704948
1.0,122.0,5555704949
1.0,150.0,5555704951
1.0,17.0,5555704952
1.0,138.0,5555704955
1.0,82.0,5555704956
1.0,84.0,5555704957
1.0,112.0,5555704958
1.0,103.0,5555704963
1.0,117.0,5555704966
1.0,131.0,5555704967
1.0,125.0,5555704972
1.0,105.0,5555704976
1.0,122.0,5555704982
1.0,103.0,5555704983
1.0,150.0,5555704984
1.0,131.0,5555704986
1.0,150.0,5555704993
1.0,142.0,5555704994
1.0,141.0,5555705000
1.0,122.0,5555705004
1.0,150.0,5555705005
1.0,122.0,5555705006
1.0,103.0,5555705008
1.0,122.0,5555705009
1.0,150.0,5555705012
1.0,131.0,5555705016
1.0,112.0,5555705018
1.0,86.0,5555705019
1.0,141.0,5555705020
1.0,112.0,5555705021
1.0,112.0,5555705022
1.0,126.0,5555705025
1.0,140.0,5555705026
1.0,141.0,5555705027
1.0,141.0,5555705029
1.0,75.0,5555705030
1.0,142.0,5555705033
1.0,124.0,5555705035
1.0,118.0,5555705036
1.0,131.0,5555705042
1.0,132.0,5555705044
1.0,125.0,5555705046
1.0,131.0,5555705048
1.0,103.0,5555705049
1.0,122.0,5555705054
1.0,121.0,5555705056
1.0,123.0,5555705058
1.0,150.0,5555705060
1.0,150.0,5555705061
1.0,141.0,5555705068
1.0,132.0,5555705069
1.0,141.0,5555705070
1.0,150.0,5555705072
1.0,97.0,5555705076
1.0,150.0,5555705077
1.0,150.0,5555705079
1.0,103.0,5555705080
1.0,16.0,5555705082
1.0,141.0,5555705089
1.0,106.0,5555705090
1.0,150.0,5555705091
1.0,150.0,5555705094
1.0,112.0,5555705097
1.0,118.0,5555705098
1.0,17.0,5555705099
1.0,150.0,5555705102
1.0,122.0,5555705104
1.0,112.0,5555705108
1.0,112.0,5555705110
1.0,150.0,5555705112
1.0,128.0,5555705116
1.0,112.0,5555705117
1.0,118.0,5555705118
1.0,150.0,5555705127
1.0,150.0,5555705132
1.0,108.0,5555705136
1.0,131.0,5555705138
1.0,112.0,5555705139
1.0,131.0,5555705140
1.0,131.0,5555705145
1.0,150.0,5555705146
1.0,122.0,5555705147
1.0,131.0,5555705148
1.0,103.0,5555705153
1.0,150.0,5555705156
1.0,149.0,5555705159
1.0,112.0,5555705167
1.0,122.0,5555705169
1.0,122.0,5555705175
1.0,119.0,5555705176
1.0,135.0,5555705180
1.0,128.0,5555705183
1.0,131.0,5555705186
1.0,104.0,5555705187
1.0,73.0,5555705191
1.0,150.0,5555705192
1.0,141.0,5555705193
1.0,131.0,5555705194
1.0,105.0,5555705198
1.0,138.0,5555705199
1.0,141.0,5555705202
1.0,122.0,5555705203
1.0,150.0,5555705206
1.0,103.0,5555705207
1.0,150.0,5555705210
1.0,125.0,5555705213
1.0,112.0,5555705215
1.0,150.0,5555705217
1.0,150.0,5555705219
1.0,122.0,5555705222
1.0,150.0,5555705223
1.0,112.0,5555705228
1.0,141.0,5555705236
1.0,103.0,5555705237
