,donation,donation_amount,visit_id
2683,1.0,503.0,5555702259
2684,1.0,525.0,5555702260
2685,1.0,450.0,5555702262
2686,1.0,562.0,5555702269
2687,1.0,584.0,5555702274
2688,1.0,488.0,5555702279
2689,1.0,600.0,5555702285
2690,1.0,450.0,5555702287
2691,1.0,513.0,5555702290
2692,1.0,466.0,5555702291
2693,1.0,600.0,5555702293
2694,1.0,525.0,5555702296
2695,1.0,132.0,5555702298
2696,1.0,488.0,5555702299
2697,1.0,525.0,5555702303
2698,1.0,568.0,5555702304
2699,1.0,525.0,5555702306
2700,1.0,600.0,5555702307
2701,1.0,223.0,5555702308
2702,1.0,562.0,5555702309
2703,1.0,488.0,5555702311
2704,1.0,487.0,5555702312
2705,1.0,450.0,5555702314
2706,1.0,600.0,5555702316
2707,1.0,600.0,5555702317
2708,1.0,582.0,5555702318
2709,1.0,450.0,5555702321
2710,1.0,473.0,5555702329
2711,1.0,450.0,5555702330
2712,1.0,488.0,5555702331
2713,1.0,488.0,5555702333
2714,1.0,549.0,5555702336
2715,1.0,513.0,5555702338
2716,1.0,579.0,5555702342
2717,1.0,562.0,5555702347
2718,1.0,562.0,5555702348
2719,1.0,580.0,5555702350
2720,1.0,562.0,5555702352
2721,1.0,450.0,5555702353
2722,1.0,488.0,5555702354
2723,1.0,458.0,5555702355
2724,1.0,600.0,5555702356
2725,1.0,428.0,5555702359
2726,1.0,525.0,5555702362
2727,1.0,600.0,5555702368
2728,1.0,488.0,5555702370
2729,1.0,600.0,5555702373
2730,1.0,488.0,5555702377
2731,1.0,513.0,5555702382
2732,1.0,585.0,5555702383
2733,1.0,450.0,5555702384
2734,1.0,450.0,5555702388
2735,1.0,600.0,5555702389
2736,1.0,525.0,5555702396
2737,1.0,477.0,5555702399
2738,1.0,600.0,5555702400
2739,1.0,562.0,5555702404
2740,1.0,600.0,5555702405
2741,1.0,600.0,5555702407
2742,1.0,488.0,5555702410
2743,1.0,323.0,5555702413
2744,1.0,562.0,5555702415
2745,1.0,525.0,5555702418
2746,1.0,414.0,5555702423
2747,1.0,450.0,5555702427
2748,1.0,488.0,5555702431
2749,1.0,436.0,5555702438
2750,1.0,600.0,5555702442
2751,1.0,568.0,5555702446
2752,1.0,562.0,5555702447
2753,1.0,304.0,5555702451
2754,1.0,600.0,5555702453
2755,1.0,450.0,5555702455
2756,1.0,600.0,5555702456
2757,1.0,488.0,5555702462
2758,1.0,432.0,5555702463
2759,1.0,450.0,5555702465
2760,1.0,488.0,5555702469
2761,1.0,488.0,5555702471
2762,1.0,450.0,5555702474
2763,1.0,562.0,5555702476
2764,1.0,600.0,5555702478
2765,1.0,562.0,5555702482
2766,1.0,450.0,5555702483
2767,1.0,600.0,5555702484
2768,1.0,488.0,5555702485
2769,1.0,488.0,5555702488
2770,1.0,600.0,5555702492
2771,1.0,444.0,5555702493
2772,1.0,506.0,5555702494
2773,1.0,600.0,5555702496
2774,1.0,562.0,5555702497
2775,1.0,482.0,5555702498
2776,1.0,600.0,5555702500
2777,1.0,600.0,5555702501
2778,1.0,562.0,5555702504
2779,1.0,525.0,5555702508
2780,1.0,525.0,5555702512
2781,1.0,453.0,5555702513
2782,1.0,494.0,5555702514
2783,1.0,600.0,5555702515
2784,1.0,450.0,5555702517
2785,1.0,562.0,5555702520
2786,1.0,525.0,5555702521
2787,1.0,600.0,5555702522
2788,1.0,450.0,5555702523
2789,1.0,450.0,5555702529
2790,1.0,488.0,5555702531
2791,1.0,546.0,5555702535
2792,1.0,600.0,5555702537
2793,1.0,525.0,5555702538
2794,1.0,515.0,5555702541
2795,1.0,590.0,5555702545
2796,1.0,450.0,5555702550
2797,1.0,592.0,5555702551
2798,1.0,488.0,5555702556
2799,1.0,488.0,5555702557
2800,1.0,525.0,5555702561
2801,1.0,600.0,5555702564
2802,1.0,452.0,5555702568
2803,1.0,523.0,5555702569
2804,1.0,502.0,5555702571
2805,1.0,525.0,5555702572
2806,1.0,600.0,5555702574
2807,1.0,562.0,5555702575
2808,1.0,488.0,5555702579
2809,1.0,600.0,5555702584
2810,1.0,562.0,5555702585
2811,1.0,488.0,5555702591
2812,1.0,562.0,5555702594
2813,1.0,562.0,5555702596
2814,1.0,450.0,5555702599
2815,1.0,496.0,5555702602
2816,1.0,593.0,5555702610
2817,1.0,488.0,5555702612
2818,1.0,92.0,5555702615
2819,1.0,600.0,5555702619
2820,1.0,600.0,5555702620
2821,1.0,495.0,5555702622
2822,1.0,450.0,5555702626
2823,1.0,597.0,5555702629
2824,1.0,420.0,5555702630
2825,1.0,562.0,5555702634
2826,1.0,488.0,5555702644
2827,1.0,600.0,5555702647
2828,1.0,450.0,5555702651
2829,1.0,488.0,5555702652
2830,1.0,414.0,5555702658
2831,1.0,450.0,5555702664
2832,1.0,488.0,5555702667
2833,1.0,525.0,5555702668
2834,1.0,600.0,5555702671
2835,1.0,600.0,5555702672
2836,1.0,600.0,5555702674
2837,1.0,497.0,5555702676
2838,1.0,488.0,5555702677
2839,1.0,600.0,5555702678
2840,1.0,447.0,5555702679
2841,1.0,600.0,5555702681
2842,1.0,542.0,5555702682
2843,1.0,488.0,5555702687
2844,1.0,216.0,5555702693
2845,1.0,522.0,5555702694
2846,1.0,450.0,5555702697
2847,1.0,555.0,5555702704
2848,1.0,359.0,5555702707
2849,1.0,493.0,5555702708
2850,1.0,488.0,5555702709
2851,1.0,127.0,5555702713
2852,1.0,600.0,5555702716
2853,1.0,600.0,5555702717
2854,1.0,562.0,5555702718
2855,1.0,399.0,5555702720
2856,1.0,483.0,5555702723
2857,1.0,600.0,5555702727
2858,1.0,515.0,5555702729
2859,1.0,525.0,5555702732
2860,1.0,600.0,5555702733
2861,1.0,525.0,5555702745
2862,1.0,528.0,5555702749
2863,1.0,600.0,5555702750
2864,1.0,600.0,5555702752
2865,1.0,525.0,5555702758
2866,1.0,176.0,5555702762
2867,1.0,562.0,5555702770
2868,1.0,562.0,5555702773
2869,1.0,462.0,5555702774
2870,1.0,588.0,5555702777
2871,1.0,588.0,5555702781
2872,1.0,600.0,5555702782
2873,1.0,600.0,5555702783
2874,1.0,523.0,5555702786
2875,1.0,498.0,5555702788
2876,1.0,450.0,5555702789
2877,1.0,488.0,5555702790
2878,1.0,507.0,5555702793
2879,1.0,148.0,5555702795
2880,1.0,600.0,5555702812
2881,1.0,488.0,5555702813
2882,1.0,562.0,5555702819
2883,1.0,528.0,5555702823
2884,1.0,600.0,5555702824
2885,1.0,600.0,5555702825
2886,1.0,432.0,5555702828
2887,1.0,450.0,5555702830
2888,1.0,450.0,5555702831
2889,1.0,600.0,5555702832
2890,1.0,600.0,5555702834
2891,1.0,466.0,5555702836
2892,1.0,488.0,5555702840
2893,1.0,539.0,5555702841
2894,1.0,600.0,5555702843
2895,1.0,600.0,5555702844
2896,1.0,600.0,5555702845
2897,1.0,600.0,5555702846
2898,1.0,525.0,5555702847
2899,1.0,600.0,5555702850
2900,1.0,600.0,5555702853
2901,1.0,488.0,5555702855
2902,1.0,210.0,5555702863
2903,1.0,488.0,5555702864
2904,1.0,445.0,5555702866
2905,1.0,1.0,5555702867
2906,1.0,494.0,5555702870
2907,1.0,600.0,5555702871
2908,1.0,488.0,5555702874
2909,1.0,600.0,5555702876
2910,1.0,600.0,5555702884
2911,1.0,525.0,5555702886
2912,1.0,450.0,5555702889
2913,1.0,450.0,5555702890
2914,1.0,479.0,5555702892
2915,1.0,525.0,5555702893
2916,1.0,523.0,5555702898
2917,1.0,562.0,5555702899
2918,1.0,450.0,5555702902
2919,1.0,562.0,5555702907
2920,1.0,600.0,5555702909
2921,1.0,562.0,5555702914
2922,1.0,578.0,5555702915
2923,1.0,600.0,5555702916
2924,1.0,493.0,5555702921
2925,1.0,464.0,5555702925
2926,1.0,414.0,5555702926
2927,1.0,525.0,5555702929
2928,1.0,525.0,5555702930
2929,1.0,562.0,5555702934
2930,1.0,588.0,5555702935
2931,1.0,450.0,5555702937
2932,1.0,467.0,5555702939
2933,1.0,484.0,5555702940
2934,1.0,562.0,5555702941
2935,1.0,472.0,5555702943
2936,1.0,525.0,5555702944
2937,1.0,488.0,5555702951
2938,1.0,452.0,5555702954
2939,1.0,461.0,5555702956
2940,1.0,422.0,5555702958
2941,1.0,597.0,5555702968
2942,1.0,424.0,5555702972
2943,1.0,432.0,5555702976
2944,1.0,600.0,5555702977
2945,1.0,600.0,5555702978
2946,1.0,525.0,5555702981
2947,1.0,450.0,5555702984
2948,1.0,469.0,5555702988
2949,1.0,600.0,5555702992
2950,1.0,576.0,5555702993
2951,1.0,562.0,5555702995
2952,1.0,450.0,5555702996
2953,1.0,418.0,5555702997
2954,1.0,450.0,5555702999
2955,1.0,525.0,5555703000
2956,1.0,600.0,5555703003
2957,1.0,525.0,5555703005
2958,1.0,600.0,5555703007
2959,1.0,450.0,5555703008
2960,1.0,439.0,5555703010
2961,1.0,526.0,5555703013
2962,1.0,600.0,5555703016
2963,1.0,562.0,5555703017
2964,1.0,562.0,5555703018
2965,1.0,525.0,5555703020
2966,1.0,568.0,5555703022
2967,1.0,562.0,5555703027
2968,1.0,600.0,5555703031
2969,1.0,572.0,5555703032
2970,1.0,600.0,5555703033
2971,1.0,478.0,5555703034
2972,1.0,562.0,5555703035
2973,1.0,525.0,5555703043
2974,1.0,600.0,5555703044
2975,1.0,457.0,5555703048
2976,1.0,488.0,5555703052
2977,1.0,455.0,5555703053
2978,1.0,600.0,5555703054
2979,1.0,525.0,5555703056
2980,1.0,525.0,5555703062
2981,1.0,488.0,5555703063
2982,1.0,600.0,5555703065
2983,1.0,525.0,5555703069
2984,1.0,488.0,5555703073
2985,1.0,525.0,5555703074
2986,1.0,528.0,5555703077
2987,1.0,450.0,5555703079
2988,1.0,562.0,5555703080
2989,1.0,600.0,5555703081
2990,1.0,600.0,5555703082
2991,1.0,562.0,5555703087
2992,1.0,146.0,5555703091
2993,1.0,416.0,5555703097
2994,1.0,600.0,5555703098
2995,1.0,525.0,5555703101
2996,1.0,488.0,5555703103
2997,1.0,519.0,5555703106
2998,1.0,488.0,5555703108
2999,1.0,488.0,5555703109
3000,1.0,570.0,5555703112
3001,1.0,600.0,5555703113
3002,1.0,600.0,5555703115
3003,1.0,562.0,5555703116
3004,1.0,450.0,5555703117
3005,1.0,501.0,5555703118
3006,1.0,488.0,5555703120
3007,1.0,488.0,5555703121
3008,1.0,525.0,5555703123
3009,1.0,525.0,5555703130
3010,1.0,169.0,5555703131
3011,1.0,562.0,5555703133
3012,1.0,471.0,5555703134
3013,1.0,204.0,5555703139
3014,1.0,473.0,5555703140
3015,1.0,525.0,5555703149
3016,1.0,582.0,5555703151
3017,1.0,10.0,5555703156
3018,1.0,525.0,5555703163
3019,1.0,450.0,5555703177
3020,1.0,525.0,5555703182
3021,1.0,448.0,5555703184
3022,1.0,562.0,5555703186
3023,1.0,600.0,5555703191
3024,1.0,525.0,5555703196
3025,1.0,488.0,5555703198
3026,1.0,450.0,5555703199
3027,1.0,562.0,5555703203
3028,1.0,450.0,5555703204
3029,1.0,600.0,5555703205
3030,1.0,600.0,5555703207
3031,1.0,533.0,5555703208
3032,1.0,600.0,5555703209
3033,1.0,442.0,5555703210
3034,1.0,600.0,5555703212
3035,1.0,488.0,5555703214
3036,1.0,525.0,5555703215
3037,1.0,600.0,5555703216
3038,1.0,488.0,5555703219
3039,1.0,600.0,5555703221
3040,1.0,525.0,5555703227
3041,1.0,494.0,5555703228
3042,1.0,600.0,5555703229
3043,1.0,600.0,5555703231
3044,1.0,562.0,5555703234
3045,1.0,562.0,5555703239
3046,1.0,420.0,5555703240
3047,1.0,471.0,5555703243
3048,1.0,562.0,5555703244
3049,1.0,525.0,5555703245
3050,1.0,600.0,5555703246
3051,1.0,481.0,5555703249
3052,1.0,449.0,5555703250
3053,1.0,488.0,5555703252
3054,1.0,523.0,5555703257
3055,1.0,450.0,5555703258
3056,1.0,488.0,5555703261
3057,1.0,466.0,5555703262
3058,1.0,450.0,5555703264
3059,1.0,519.0,5555703265
3060,1.0,600.0,5555703266
3061,1.0,525.0,5555703270
3062,1.0,488.0,5555703271
3063,1.0,600.0,5555703272
3064,1.0,536.0,5555703273
3065,1.0,414.0,5555703274
3066,1.0,600.0,5555703278
3067,1.0,488.0,5555703281
3068,1.0,418.0,5555703283
3069,1.0,450.0,5555703284
3070,1.0,562.0,5555703288
3071,1.0,525.0,5555703290
3072,1.0,343.0,5555703292
3073,1.0,562.0,5555703293
3074,1.0,525.0,5555703300
3075,1.0,488.0,5555703304
3076,1.0,525.0,5555703305
3077,1.0,600.0,5555703306
3078,1.0,600.0,5555703308
3079,1.0,434.0,5555703309
3080,1.0,418.0,5555703314
3081,1.0,525.0,5555703317
3082,1.0,525.0,5555703319
3083,1.0,600.0,5555703320
3084,1.0,562.0,5555703321
3085,1.0,521.0,5555703322
3086,1.0,562.0,5555703325
3087,1.0,450.0,5555703326
3088,1.0,525.0,5555703327
3089,1.0,562.0,5555703329
3090,1.0,469.0,5555703332
3091,1.0,488.0,5555703336
3092,1.0,450.0,5555703340
3093,1.0,368.0,5555703344
3094,1.0,450.0,5555703351
3095,1.0,488.0,5555703353
3096,1.0,461.0,5555703355
3097,1.0,562.0,5555703356
3098,1.0,444.0,5555703361
3099,1.0,450.0,5555703364
3100,1.0,488.0,5555703374
3101,1.0,600.0,5555703378
3102,1.0,562.0,5555703380
3103,1.0,506.0,5555703381
3104,1.0,488.0,5555703385
3105,1.0,450.0,5555703391
3106,1.0,600.0,5555703392
3107,1.0,483.0,5555703401
3108,1.0,600.0,5555703402
3109,1.0,600.0,5555703404
3110,1.0,488.0,5555703405
3111,1.0,525.0,5555703406
3112,1.0,562.0,5555703407
3113,1.0,503.0,5555703414
3114,1.0,450.0,5555703418
3115,1.0,518.0,5555703420
3116,1.0,599.0,5555703422
3117,1.0,450.0,5555703423
3118,1.0,600.0,5555703427
3119,1.0,600.0,5555703428
3120,1.0,562.0,5555703430
3121,1.0,600.0,5555703431
3122,1.0,382.0,5555703432
3123,1.0,562.0,5555703433
3124,1.0,278.0,5555703434
3125,1.0,525.0,5555703436
3126,1.0,488.0,5555703438
3127,1.0,525.0,5555703440
3128,1.0,600.0,5555703442
3129,1.0,530.0,5555703447
3130,1.0,600.0,5555703453
3131,1.0,479.0,5555703454
3132,1.0,525.0,5555703455
3133,1.0,480.0,5555703457
3134,1.0,525.0,5555703461
3135,1.0,562.0,5555703463
3136,1.0,488.0,5555703464
3137,1.0,516.0,5555703466
3138,1.0,450.0,5555703471
3139,1.0,488.0,5555703474
3140,1.0,600.0,5555703478
3141,1.0,600.0,5555703480
3142,1.0,600.0,5555703482
3143,1.0,488.0,5555703487
3144,1.0,525.0,5555703488
3145,1.0,470.0,5555703489
3146,1.0,562.0,5555703490
3147,1.0,562.0,5555703491
3148,1.0,482.0,5555703495
3149,1.0,600.0,5555703503
3150,1.0,600.0,5555703505
3151,1.0,600.0,5555703507
3152,1.0,600.0,5555703509
3153,1.0,450.0,5555703510
3154,1.0,556.0,5555703514
3155,1.0,562.0,5555703515
3156,1.0,577.0,5555703518
3157,1.0,258.0,5555703519
3158,1.0,103.0,5555703522
3159,1.0,562.0,5555703523
3160,1.0,600.0,5555703525
3161,1.0,600.0,5555703526
3162,1.0,562.0,5555703529
3163,1.0,446.0,5555703534
3164,1.0,425.0,5555703536
3165,1.0,450.0,5555703538
3166,1.0,600.0,5555703539
3167,1.0,562.0,5555703541
3168,1.0,525.0,5555703542
3169,1.0,450.0,5555703546
3170,1.0,450.0,5555703551
3171,1.0,500.0,5555703552
3172,1.0,488.0,5555703555
3173,1.0,450.0,5555703556
3174,1.0,600.0,5555703559
3175,1.0,488.0,5555703562
3176,1.0,434.0,5555703570
3177,1.0,525.0,5555703571
3178,1.0,562.0,5555703578
3179,1.0,600.0,5555703582
3180,1.0,525.0,5555703583
3181,1.0,525.0,5555703584
3182,1.0,525.0,5555703585
3183,1.0,452.0,5555703586
3184,1.0,566.0,5555703589
3185,1.0,450.0,5555703591
3186,1.0,488.0,5555703592
3187,1.0,562.0,5555703593
3188,1.0,525.0,5555703594
3189,1.0,600.0,5555703599
3190,1.0,496.0,5555703603
3191,1.0,562.0,5555703607
3192,1.0,488.0,5555703608
3193,1.0,525.0,5555703609
3194,1.0,450.0,5555703610
3195,1.0,488.0,5555703617
3196,1.0,429.0,5555703618
3197,1.0,562.0,5555703619
3198,1.0,450.0,5555703620
3199,1.0,564.0,5555703622
3200,1.0,600.0,5555703623
3201,1.0,488.0,5555703624
3202,1.0,450.0,5555703625
3203,1.0,450.0,5555703626
3204,1.0,488.0,5555703631
3205,1.0,474.0,5555703632
3206,1.0,600.0,5555703637
3207,1.0,600.0,5555703641
3208,1.0,450.0,5555703644
3209,1.0,600.0,5555703648
3210,1.0,600.0,5555703650
3211,1.0,449.0,5555703653
3212,1.0,525.0,5555703656
3213,1.0,525.0,5555703660
3214,1.0,600.0,5555703661
3215,1.0,600.0,5555703668
3216,1.0,500.0,5555703670
3217,1.0,458.0,5555703673
3218,1.0,600.0,5555703678
3219,1.0,458.0,5555703681
3220,1.0,600.0,5555703682
3221,1.0,525.0,5555703683
3222,1.0,562.0,5555703691
3223,1.0,525.0,5555703694
3224,1.0,540.0,5555703695
3225,1.0,600.0,5555703696
3226,1.0,525.0,5555703701
3227,1.0,450.0,5555703704
3228,1.0,450.0,5555703705
3229,1.0,562.0,5555703708
3230,1.0,586.0,5555703710
3231,1.0,525.0,5555703712
3232,1.0,562.0,5555703714
3233,1.0,555.0,5555703716
3234,1.0,600.0,5555703718
3235,1.0,600.0,5555703720
3236,1.0,600.0,5555703723
3237,1.0,600.0,5555703724
3238,1.0,490.0,5555703726
3239,1.0,450.0,5555703729
3240,1.0,562.0,5555703730
3241,1.0,562.0,5555703732
3242,1.0,525.0,5555703735
3243,1.0,562.0,5555703736
3244,1.0,488.0,5555703741
3245,1.0,450.0,5555703745
3246,1.0,488.0,5555703746
3247,1.0,537.0,5555703747
3248,1.0,419.0,5555703754
3249,1.0,572.0,5555703755
3250,1.0,533.0,5555703758
3251,1.0,362.0,5555703761
3252,1.0,600.0,5555703762
3253,1.0,450.0,5555703766
3254,1.0,556.0,5555703767
3255,1.0,562.0,5555703770
3256,1.0,525.0,5555703772
3257,1.0,525.0,5555703774
3258,1.0,600.0,5555703776
3259,1.0,562.0,5555703778
3260,1.0,255.0,5555703779
3261,1.0,600.0,5555703783
3262,1.0,488.0,5555703785
3263,1.0,477.0,5555703788
3264,1.0,600.0,5555703789
3265,1.0,447.0,5555703795
3266,1.0,450.0,5555703796
3267,1.0,525.0,5555703798
3268,1.0,600.0,5555703800
3269,1.0,525.0,5555703801
3270,1.0,600.0,5555703803
3271,1.0,562.0,5555703804
3272,1.0,600.0,5555703814
3273,1.0,600.0,5555703815
3274,1.0,562.0,5555703816
3275,1.0,525.0,5555703819
3276,1.0,480.0,5555703822
3277,1.0,525.0,5555703823
3278,1.0,562.0,5555703827
3279,1.0,600.0,5555703831
3280,1.0,488.0,5555703838
3281,1.0,522.0,5555703839
3282,1.0,450.0,5555703840
3283,1.0,488.0,5555703841
3284,1.0,450.0,5555703846
3285,1.0,600.0,5555703850
3286,1.0,562.0,5555703851
3287,1.0,450.0,5555703852
3288,1.0,600.0,5555703854
3289,1.0,488.0,5555703855
3290,1.0,600.0,5555703860
3291,1.0,534.0,5555703861
3292,1.0,600.0,5555703862
3293,1.0,525.0,5555703868
3294,1.0,600.0,5555703873
3295,1.0,443.0,5555703878
3296,1.0,450.0,5555703879
3297,1.0,450.0,5555703881
3298,1.0,600.0,5555703882
3299,1.0,416.0,5555703884
3300,1.0,600.0,5555703887
3301,1.0,423.0,5555703888
3302,1.0,600.0,5555703891
3303,1.0,600.0,5555703896
3304,1.0,450.0,5555703897
3305,1.0,418.0,5555703902
3306,1.0,450.0,5555703906
3307,1.0,600.0,5555703912
3308,1.0,562.0,5555703914
3309,1.0,600.0,5555703919
3310,1.0,525.0,5555703922
3311,1.0,573.0,5555703923
3312,1.0,488.0,5555703926
3313,1.0,565.0,5555703928
3314,1.0,512.0,5555703930
3315,1.0,484.0,5555703931
3316,1.0,600.0,5555703933
3317,1.0,488.0,5555703934
3318,1.0,600.0,5555703935
3319,1.0,562.0,5555703937
3320,1.0,600.0,5555703939
3321,1.0,562.0,5555703940
3322,1.0,450.0,5555703942
3323,1.0,532.0,5555703944
3324,1.0,562.0,5555703945
3325,1.0,600.0,5555703948
3326,1.0,374.0,5555703950
3327,1.0,525.0,5555703952
3328,1.0,593.0,5555703958
3329,1.0,600.0,5555703962
3330,1.0,562.0,5555703963
3331,1.0,536.0,5555703965
3332,1.0,488.0,5555703966
3333,1.0,600.0,5555703968
3334,1.0,525.0,5555703969
3335,1.0,486.0,5555703973
3336,1.0,600.0,5555703974
3337,1.0,463.0,5555703975
3338,1.0,593.0,5555703978
3339,1.0,562.0,5555703980
3340,1.0,562.0,5555703981
3341,1.0,540.0,5555703985
3342,1.0,600.0,5555703987
3343,1.0,589.0,5555703988
3344,1.0,450.0,5555703993
3345,1.0,560.0,5555703995
3346,1.0,488.0,5555703996
3347,1.0,600.0,5555703999
3348,1.0,464.0,5555704003
3349,1.0,387.0,5555704006
3350,1.0,562.0,5555704007
3351,1.0,600.0,5555704011
3352,1.0,450.0,5555704013
3353,1.0,571.0,5555704014
3354,1.0,600.0,5555704018
3355,1.0,450.0,5555704019
3356,1.0,427.0,5555704029
3357,1.0,507.0,5555704030
3358,1.0,538.0,5555704033
3359,1.0,488.0,5555704035
3360,1.0,416.0,5555704036
3361,1.0,438.0,5555704038
3362,1.0,556.0,5555704042
3363,1.0,525.0,5555704043
3364,1.0,463.0,5555704045
3365,1.0,450.0,5555704052
3366,1.0,488.0,5555704056
3367,1.0,562.0,5555704057
3368,1.0,525.0,5555704058
3369,1.0,531.0,5555704059
3370,1.0,284.0,5555704061
3371,1.0,600.0,5555704062
3372,1.0,600.0,5555704065
3373,1.0,525.0,5555704066
3374,1.0,437.0,5555704068
3375,1.0,497.0,5555704069
3376,1.0,525.0,5555704072
3377,1.0,562.0,5555704073
3378,1.0,525.0,5555704074
3379,1.0,600.0,5555704084
3380,1.0,525.0,5555704086
3381,1.0,488.0,5555704087
3382,1.0,525.0,5555704094
3383,1.0,488.0,5555704095
3384,1.0,82.0,5555704097
3385,1.0,581.0,5555704104
3386,1.0,476.0,5555704105
3387,1.0,450.0,5555704107
3388,1.0,600.0,5555704110
3389,1.0,498.0,5555704111
3390,1.0,436.0,5555704113
3391,1.0,600.0,5555704114
3392,1.0,562.0,5555704116
3393,1.0,450.0,5555704120
3394,1.0,516.0,5555704128
3395,1.0,231.0,5555704129
3396,1.0,548.0,5555704130
3397,1.0,485.0,5555704137
3398,1.0,575.0,5555704142
3399,1.0,555.0,5555704143
3400,1.0,514.0,5555704144
3401,1.0,525.0,5555704149
3402,1.0,450.0,5555704150
3403,1.0,525.0,5555704151
3404,1.0,600.0,5555704154
3405,1.0,487.0,5555704155
3406,1.0,562.0,5555704159
3407,1.0,450.0,5555704161
3408,1.0,562.0,5555704162
3409,1.0,600.0,5555704164
3410,1.0,525.0,5555704166
3411,1.0,600.0,5555704177
3412,1.0,591.0,5555704180
3413,1.0,582.0,5555704182
3414,1.0,525.0,5555704184
3415,1.0,525.0,5555704188
3416,1.0,416.0,5555704189
3417,1.0,537.0,5555704192
3418,1.0,529.0,5555704193
3419,1.0,455.0,5555704195
3420,1.0,488.0,5555704196
3421,1.0,450.0,5555704199
3422,1.0,543.0,5555704201
3423,1.0,525.0,5555704210
3424,1.0,553.0,5555704221
3425,1.0,600.0,5555704225
3426,1.0,562.0,5555704228
3427,1.0,600.0,5555704233
3428,1.0,445.0,5555704236
3429,1.0,600.0,5555704237
3430,1.0,456.0,5555704238
3431,1.0,525.0,5555704239
3432,1.0,451.0,5555704242
3433,1.0,525.0,5555704247
3434,1.0,525.0,5555704248
3435,1.0,552.0,5555704249
3436,1.0,438.0,5555704250
3437,1.0,189.0,5555704256
3438,1.0,511.0,5555704258
3439,1.0,488.0,5555704261
3440,1.0,496.0,5555704262
3441,1.0,600.0,5555704266
3442,1.0,562.0,5555704269
3443,1.0,417.0,5555704270
3444,1.0,309.0,5555704272
3445,1.0,600.0,5555704275
3446,1.0,600.0,5555704276
3447,1.0,551.0,5555704282
3448,1.0,488.0,5555704283
3449,1.0,562.0,5555704284
3450,1.0,562.0,5555704285
3451,1.0,600.0,5555704291
3452,1.0,562.0,5555704293
3453,1.0,488.0,5555704294
3454,1.0,502.0,5555704296
3455,1.0,600.0,5555704298
3456,1.0,562.0,5555704299
3457,1.0,586.0,5555704301
3458,1.0,488.0,5555704305
3459,1.0,450.0,5555704306
3460,1.0,525.0,5555704308
3461,1.0,557.0,5555704313
3462,1.0,488.0,5555704314
3463,1.0,525.0,5555704315
3464,1.0,488.0,5555704318
3465,1.0,600.0,5555704320
3466,1.0,525.0,5555704321
3467,1.0,488.0,5555704322
3468,1.0,488.0,5555704324
3469,1.0,468.0,5555704326
3470,1.0,600.0,5555704328
3471,1.0,421.0,5555704331
3472,1.0,562.0,5555704332
3473,1.0,450.0,5555704333
3474,1.0,600.0,5555704335
3475,1.0,488.0,5555704336
3476,1.0,600.0,5555704342
3477,1.0,600.0,5555704344
3478,1.0,600.0,5555704348
3479,1.0,600.0,5555704349
3480,1.0,454.0,5555704355
3481,1.0,600.0,5555704361
3482,1.0,600.0,5555704367
3483,1.0,450.0,5555704373
3484,1.0,494.0,5555704376
3485,1.0,600.0,5555704377
3486,1.0,488.0,5555704378
3487,1.0,600.0,5555704381
3488,1.0,501.0,5555704384
3489,1.0,267.0,5555704390
3490,1.0,562.0,5555704391
3491,1.0,566.0,5555704392
3492,1.0,450.0,5555704398
3493,1.0,525.0,5555704400
3494,1.0,577.0,5555704405
3495,1.0,525.0,5555704406
3496,1.0,525.0,5555704407
3497,1.0,600.0,5555704409
3498,1.0,562.0,5555704413
3499,1.0,531.0,5555704414
3500,1.0,488.0,5555704415
3501,1.0,574.0,5555704416
3502,1.0,488.0,5555704419
3503,1.0,562.0,5555704420
3504,1.0,525.0,5555704427
3505,1.0,450.0,5555704428
3506,1.0,600.0,5555704433
3507,1.0,600.0,5555704438
3508,1.0,525.0,5555704439
3509,1.0,435.0,5555704449
3510,1.0,600.0,5555704450
3511,1.0,562.0,5555704451
3512,1.0,440.0,5555704452
3513,1.0,450.0,5555704453
3514,1.0,587.0,5555704454
3515,1.0,600.0,5555704458
3516,1.0,600.0,5555704463
3517,1.0,600.0,5555704466
3518,1.0,562.0,5555704474
3519,1.0,551.0,5555704477
3520,1.0,600.0,5555704478
3521,1.0,600.0,5555704479
3522,1.0,525.0,5555704481
3523,1.0,450.0,5555704489
3524,1.0,600.0,5555704490
3525,1.0,562.0,5555704491
3526,1.0,450.0,5555704492
3527,1.0,600.0,5555704497
3528,1.0,588.0,5555704500
3529,1.0,488.0,5555704504
3530,1.0,525.0,5555704505
3531,1.0,432.0,5555704509
3532,1.0,488.0,5555704510
3533,1.0,434.0,5555704513
3534,1.0,488.0,5555704514
3535,1.0,450.0,5555704517
3536,1.0,461.0,5555704519
3537,1.0,521.0,5555704521
3538,1.0,600.0,5555704522
3539,1.0,562.0,5555704526
3540,1.0,584.0,5555704529
3541,1.0,531.0,5555704530
3542,1.0,114.0,5555704533
3543,1.0,450.0,5555704535
3544,1.0,600.0,5555704538
3545,1.0,600.0,5555704540
3546,1.0,559.0,5555704547
3547,1.0,540.0,5555704550
3548,1.0,432.0,5555704552
3549,1.0,525.0,5555704553
3550,1.0,600.0,5555704560
3551,1.0,502.0,5555704562
3552,1.0,525.0,5555704564
3553,1.0,450.0,5555704568
3554,1.0,450.0,5555704574
3555,1.0,562.0,5555704579
3556,1.0,562.0,5555704581
