,campaign,session_id
11957,1.0,5555706711
11958,1.0,5555706712
11959,1.0,5555706713
11960,1.0,5555706714
11961,1.0,5555706715
11962,,5555706716
11963,1.0,5555706717
11964,1.0,5555706718
11965,1.0,5555706719
11966,1.0,5555706720
11967,1.0,5555706721
11968,1.0,5555706722
11969,1.0,5555706723
11970,,5555706724
11971,1.0,5555706725
11972,,5555706726
11973,,5555706727
11974,,5555706728
11975,1.0,5555706729
11976,,5555706730
11977,1.0,5555706731
11978,,5555706732
11979,,5555706733
11980,1.0,5555706734
11981,,5555706735
11982,1.0,5555706736
11983,,5555706737
11984,1.0,5555706738
11985,1.0,5555706739
11986,,5555706740
11987,1.0,5555706741
11988,1.0,5555706742
11989,1.0,5555706743
11990,1.0,5555706744
11991,1.0,5555706745
11992,,5555706746
11993,,5555706747
11994,1.0,5555706748
11995,1.0,5555706749
11996,1.0,5555706750
11997,,5555706751
11998,1.0,5555706752
11999,1.0,5555706753
12000,,5555706754
12001,1.0,5555706755
12002,,5555706756
12003,1.0,5555706757
12004,,5555706758
12005,1.0,5555706759
12006,1.0,5555706760
12007,,5555706761
12008,1.0,5555706762
12009,1.0,5555706763
12010,1.0,5555706764
12011,1.0,5555706765
12012,,5555706766
12013,1.0,5555706767
12014,,5555706768
12015,,5555706769
12016,1.0,5555706770
12017,,5555706771
12018,1.0,5555706772
12019,,5555706773
12020,1.0,5555706774
12021,1.0,5555706775
12022,1.0,5555706776
12023,,5555706777
12024,1.0,5555706778
12025,1.0,5555706779
12026,1.0,5555706780
12027,1.0,5555706781
12028,,5555706782
12029,1.0,5555706783
12030,1.0,5555706784
12031,1.0,5555706785
12032,1.0,5555706786
12033,,5555706787
12034,1.0,5555706788
12035,1.0,5555706789
12036,1.0,5555706790
12037,1.0,5555706791
12038,1.0,5555706792
12039,,5555706793
12040,,5555706794
12041,1.0,5555706795
12042,1.0,5555706796
12043,1.0,5555706797
12044,1.0,5555706798
12045,1.0,5555706799
12046,1.0,5555706800
12047,1.0,5555706801
12048,1.0,5555706802
12049,,5555706803
12050,1.0,5555706804
12051,1.0,5555706805
12052,,5555706806
12053,1.0,5555706807
12054,1.0,5555706808
12055,,5555706809
12056,1.0,5555706810
12057,1.0,5555706811
12058,,5555706812
12059,1.0,5555706813
12060,1.0,5555706814
12061,1.0,5555706815
12062,,5555706816
12063,1.0,5555706817
12064,1.0,5555706818
12065,1.0,5555706819
12066,,5555706820
12067,,5555706821
12068,1.0,5555706822
12069,,5555706823
12070,1.0,5555706824
12071,1.0,5555706825
12072,1.0,5555706826
12073,1.0,5555706827
12074,1.0,5555706828
12075,1.0,5555706829
12076,1.0,5555706830
12077,,5555706831
12078,1.0,5555706832
12079,1.0,5555706833
12080,1.0,5555706834
12081,1.0,5555706835
12082,1.0,5555706836
12083,1.0,5555706837
12084,,5555706838
12085,1.0,5555706839
12086,1.0,5555706840
12087,1.0,5555706841
12088,,5555706842
12089,1.0,5555706843
12090,1.0,5555706844
12091,1.0,5555706845
12092,1.0,5555706846
12093,1.0,5555706847
12094,1.0,5555706848
12095,,5555706849
12096,,5555706850
12097,1.0,5555706851
12098,,5555706852
12099,1.0,5555706853
12100,1.0,5555706854
12101,,5555706855
12102,,5555706856
12103,,5555706857
12104,,5555706858
12105,1.0,5555706859
12106,,5555706860
12107,,5555706861
12108,1.0,5555706862
12109,1.0,5555706863
12110,1.0,5555706864
12111,1.0,5555706865
12112,1.0,5555706866
12113,1.0,5555706867
12114,1.0,5555706868
12115,1.0,5555706869
12116,1.0,5555706870
12117,1.0,5555706871
12118,1.0,5555706872
12119,1.0,5555706873
12120,1.0,5555706874
12121,1.0,5555706875
12122,1.0,5555706876
12123,1.0,5555706877
12124,1.0,5555706878
12125,1.0,5555706879
12126,,5555706880
12127,,5555706881
12128,,5555706882
12129,1.0,5555706883
12130,,5555706884
12131,1.0,5555706885
12132,1.0,5555706886
12133,1.0,5555706887
12134,1.0,5555706888
12135,,5555706889
12136,1.0,5555706890
12137,,5555706891
12138,1.0,5555706892
12139,,5555706893
12140,,5555706894
12141,1.0,5555706895
12142,,5555706896
12143,1.0,5555706897
12144,1.0,5555706898
12145,,5555706899
12146,1.0,5555706900
12147,,5555706901
12148,1.0,5555706902
12149,1.0,5555706903
12150,1.0,5555706904
12151,,5555706905
12152,1.0,5555706906
12153,1.0,5555706907
12154,1.0,5555706908
12155,1.0,5555706909
12156,,5555706910
12157,1.0,5555706911
12158,,5555706912
12159,1.0,5555706913
12160,1.0,5555706914
12161,1.0,5555706915
12162,1.0,5555706916
12163,1.0,5555706917
12164,,5555706918
12165,1.0,5555706919
12166,1.0,5555706920
12167,1.0,5555706921
12168,1.0,5555706922
12169,1.0,5555706923
12170,1.0,5555706924
12171,1.0,5555706925
12172,1.0,5555706926
12173,1.0,5555706927
12174,,5555706928
12175,,5555706929
12176,1.0,5555706930
12177,1.0,5555706931
12178,1.0,5555706932
12179,1.0,5555706933
12180,1.0,5555706934
12181,1.0,5555706935
12182,1.0,5555706936
12183,,5555706937
12184,1.0,5555706938
12185,,5555706939
12186,1.0,5555706940
12187,1.0,5555706941
12188,,5555706942
12189,1.0,5555706943
12190,1.0,5555706944
12191,,5555706945
12192,,5555706946
12193,,5555706947
12194,1.0,5555706948
12195,1.0,5555706949
12196,,5555706950
12197,1.0,5555706951
12198,1.0,5555706952
12199,1.0,5555706953
12200,1.0,5555706954
12201,1.0,5555706955
12202,1.0,5555706956
12203,1.0,5555706957
12204,,5555706958
12205,1.0,5555706959
12206,1.0,5555706960
12207,,5555706961
12208,1.0,5555706962
12209,1.0,5555706963
12210,,5555706964
12211,1.0,5555706965
12212,1.0,5555706966
12213,,5555706967
12214,1.0,5555706968
12215,1.0,5555706969
12216,,5555706970
12217,1.0,5555706971
12218,1.0,5555706972
12219,1.0,5555706973
12220,,5555706974
12221,1.0,5555706975
12222,1.0,5555706976
12223,1.0,5555706977
12224,1.0,5555706978
12225,1.0,5555706979
12226,1.0,5555706980
12227,1.0,5555706981
12228,1.0,5555706982
12229,1.0,5555706983
12230,1.0,5555706984
12231,1.0,5555706985
12232,,5555706986
12233,,5555706987
12234,1.0,5555706988
12235,1.0,5555706989
12236,,5555706990
12237,1.0,5555706991
12238,1.0,5555706992
12239,1.0,5555706993
12240,1.0,5555706994
12241,1.0,5555706995
12242,1.0,5555706996
12243,1.0,5555706997
12244,1.0,5555706998
12245,1.0,5555706999
12246,1.0,5555707000
12247,1.0,5555707001
12248,1.0,5555707002
12249,,5555707003
12250,1.0,5555707004
12251,,5555707005
12252,1.0,5555707006
12253,1.0,5555707007
12254,1.0,5555707008
12255,1.0,5555707009
12256,1.0,5555707010
12257,1.0,5555707011
12258,,5555707012
12259,1.0,5555707013
12260,,5555707014
12261,1.0,5555707015
12262,1.0,5555707016
12263,,5555707017
12264,1.0,5555707018
12265,1.0,5555707019
12266,1.0,5555707020
12267,1.0,5555707021
12268,1.0,5555707022
12269,1.0,5555707023
12270,1.0,5555707024
12271,1.0,5555707025
12272,,5555707026
12273,1.0,5555707027
12274,,5555707028
12275,,5555707029
12276,1.0,5555707030
12277,1.0,5555707031
12278,1.0,5555707032
12279,,5555707033
12280,1.0,5555707034
12281,1.0,5555707035
12282,,5555707036
12283,1.0,5555707037
12284,,5555707038
12285,1.0,5555707039
12286,,5555707040
12287,1.0,5555707041
12288,,5555707042
12289,1.0,5555707043
12290,1.0,5555707044
12291,,5555707045
12292,1.0,5555707046
12293,1.0,5555707047
12294,,5555707048
12295,1.0,5555707049
12296,1.0,5555707050
12297,1.0,5555707051
12298,1.0,5555707052
12299,1.0,5555707053
12300,1.0,5555707054
12301,1.0,5555707055
12302,1.0,5555707056
12303,1.0,5555707057
12304,1.0,5555707058
12305,1.0,5555707059
12306,,5555707060
12307,1.0,5555707061
12308,,5555707062
12309,1.0,5555707063
12310,1.0,5555707064
12311,1.0,5555707065
12312,1.0,5555707066
12313,1.0,5555707067
12314,1.0,5555707068
12315,,5555707069
12316,1.0,5555707070
12317,1.0,5555707071
12318,,5555707072
12319,1.0,5555707073
12320,,5555707074
12321,1.0,5555707075
12322,1.0,5555707076
12323,,5555707077
12324,1.0,5555707078
12325,1.0,5555707079
12326,1.0,5555707080
12327,,5555707081
12328,,5555707082
12329,1.0,5555707083
12330,,5555707084
12331,1.0,5555707085
12332,1.0,5555707086
12333,1.0,5555707087
12334,1.0,5555707088
12335,1.0,5555707089
12336,1.0,5555707090
12337,1.0,5555707091
12338,1.0,5555707092
12339,1.0,5555707093
12340,,5555707094
12341,,5555707095
12342,,5555707096
12343,,5555707097
12344,1.0,5555707098
12345,1.0,5555707099
12346,1.0,5555707100
12347,,5555707101
12348,1.0,5555707102
12349,1.0,5555707103
12350,1.0,5555707104
12351,,5555707105
12352,1.0,5555707106
12353,1.0,5555707107
12354,1.0,5555707108
12355,1.0,5555707109
12356,,5555707110
12357,1.0,5555707111
12358,,5555707112
12359,1.0,5555707113
12360,1.0,5555707114
12361,1.0,5555707115
12362,1.0,5555707116
12363,,5555707117
12364,1.0,5555707118
12365,,5555707119
12366,,5555707120
12367,1.0,5555707121
12368,,5555707122
12369,1.0,5555707123
12370,1.0,5555707124
12371,1.0,5555707125
12372,1.0,5555707126
12373,1.0,5555707127
12374,,5555707128
12375,1.0,5555707129
12376,1.0,5555707130
12377,1.0,5555707131
12378,1.0,5555707132
12379,1.0,5555707133
12380,1.0,5555707134
12381,1.0,5555707135
12382,,5555707136
12383,1.0,5555707137
12384,1.0,5555707138
12385,1.0,5555707139
12386,,5555707140
12387,1.0,5555707141
12388,,5555707142
12389,1.0,5555707143
12390,1.0,5555707144
12391,,5555707145
12392,1.0,5555707146
12393,1.0,5555707147
12394,1.0,5555707148
12395,1.0,5555707149
12396,1.0,5555707150
12397,1.0,5555707151
12398,,5555707152
12399,1.0,5555707153
12400,1.0,5555707154
12401,1.0,5555707155
12402,1.0,5555707156
12403,,5555707157
12404,1.0,5555707158
12405,1.0,5555707159
12406,1.0,5555707160
12407,,5555707161
12408,1.0,5555707162
12409,1.0,5555707163
12410,1.0,5555707164
12411,1.0,5555707165
12412,,5555707166
12413,1.0,5555707167
12414,1.0,5555707168
12415,1.0,5555707169
12416,,5555707170
12417,1.0,5555707171
12418,1.0,5555707172
12419,,5555707173
12420,1.0,5555707174
12421,,5555707175
12422,,5555707176
12423,1.0,5555707177
12424,,5555707178
12425,,5555707179
12426,1.0,5555707180
12427,1.0,5555707181
12428,,5555707182
12429,1.0,5555707183
12430,1.0,5555707184
12431,1.0,5555707185
12432,1.0,5555707186
12433,1.0,5555707187
12434,1.0,5555707188
12435,1.0,5555707189
12436,,5555707190
12437,1.0,5555707191
12438,1.0,5555707192
12439,,5555707193
12440,1.0,5555707194
12441,1.0,5555707195
12442,1.0,5555707196
12443,1.0,5555707197
12444,,5555707198
12445,,5555707199
12446,1.0,5555707200
12447,,5555707201
12448,1.0,5555707202
12449,,5555707203
12450,1.0,5555707204
12451,1.0,5555707205
12452,1.0,5555707206
12453,,5555707207
12454,1.0,5555707208
12455,1.0,5555707209
12456,,5555707210
12457,1.0,5555707211
12458,,5555707212
12459,1.0,5555707213
12460,1.0,5555707214
12461,,5555707215
12462,1.0,5555707216
12463,,5555707217
12464,1.0,5555707218
12465,,5555707219
12466,1.0,5555707220
12467,1.0,5555707221
12468,,5555707222
12469,,5555707223
12470,1.0,5555707224
12471,1.0,5555707225
12472,1.0,5555707226
12473,,5555707227
12474,,5555707228
12475,1.0,5555707229
12476,1.0,5555707230
12477,1.0,5555707231
12478,1.0,5555707232
12479,1.0,5555707233
12480,1.0,5555707234
12481,1.0,5555707235
12482,1.0,5555707236
12483,,5555707237
12484,1.0,5555707238
12485,,5555707239
12486,1.0,5555707240
12487,1.0,5555707241
12488,,5555707242
12489,1.0,5555707243
12490,1.0,5555707244
12491,1.0,5555707245
12492,1.0,5555707246
12493,1.0,5555707247
12494,1.0,5555707248
12495,,5555707249
12496,1.0,5555707250
12497,,5555707251
12498,,5555707252
12499,,5555707253
12500,1.0,5555707254
12501,1.0,5555707255
12502,1.0,5555707256
12503,,5555707257
12504,1.0,5555707258
12505,1.0,5555707259
12506,,5555707260
12507,1.0,5555707261
12508,1.0,5555707262
12509,1.0,5555707263
12510,1.0,5555707264
12511,1.0,5555707265
12512,1.0,5555707266
12513,,5555707267
12514,,5555707268
12515,1.0,5555707269
12516,1.0,5555707270
12517,,5555707271
12518,1.0,5555707272
12519,,5555707273
12520,,5555707274
12521,1.0,5555707275
12522,1.0,5555707276
12523,,5555707277
12524,1.0,5555707278
12525,,5555707279
12526,1.0,5555707280
12527,,5555707281
12528,1.0,5555707282
12529,,5555707283
12530,1.0,5555707284
12531,1.0,5555707285
12532,1.0,5555707286
12533,1.0,5555707287
12534,,5555707288
12535,1.0,5555707289
12536,,5555707290
12537,1.0,5555707291
12538,,5555707292
12539,1.0,5555707293
12540,1.0,5555707294
12541,,5555707295
12542,,5555707296
12543,1.0,5555707297
12544,1.0,5555707298
12545,1.0,5555707299
12546,1.0,5555707300
12547,1.0,5555707301
12548,1.0,5555707302
12549,1.0,5555707303
12550,1.0,5555707304
12551,1.0,5555707305
12552,1.0,5555707306
12553,,5555707307
12554,1.0,5555707308
12555,1.0,5555707309
12556,,5555707310
12557,1.0,5555707311
12558,1.0,5555707312
12559,1.0,5555707313
12560,,5555707314
12561,1.0,5555707315
12562,1.0,5555707316
12563,1.0,5555707317
12564,,5555707318
12565,,5555707319
12566,,5555707320
12567,1.0,5555707321
12568,,5555707322
12569,1.0,5555707323
12570,1.0,5555707324
12571,1.0,5555707325
12572,1.0,5555707326
12573,1.0,5555707327
12574,1.0,5555707328
12575,1.0,5555707329
12576,1.0,5555707330
12577,1.0,5555707331
12578,,5555707332
12579,,5555707333
12580,1.0,5555707334
12581,,5555707335
12582,1.0,5555707336
12583,,5555707337
12584,1.0,5555707338
12585,,5555707339
12586,,5555707340
12587,1.0,5555707341
12588,1.0,5555707342
12589,1.0,5555707343
12590,1.0,5555707344
12591,1.0,5555707345
12592,,5555707346
12593,,5555707347
12594,,5555707348
12595,1.0,5555707349
12596,1.0,5555707350
12597,1.0,5555707351
12598,1.0,5555707352
12599,1.0,5555707353
12600,,5555707354
12601,1.0,5555707355
12602,,5555707356
12603,1.0,5555707357
12604,1.0,5555707358
12605,,5555707359
12606,1.0,5555707360
12607,,5555707361
12608,1.0,5555707362
12609,1.0,5555707363
12610,,5555707364
12611,1.0,5555707365
12612,1.0,5555707366
12613,,5555707367
12614,,5555707368
12615,,5555707369
12616,1.0,5555707370
12617,1.0,5555707371
12618,1.0,5555707372
12619,1.0,5555707373
12620,,5555707374
12621,,5555707375
12622,1.0,5555707376
12623,1.0,5555707377
12624,1.0,5555707378
12625,1.0,5555707379
12626,,5555707380
12627,1.0,5555707381
12628,,5555707382
12629,1.0,5555707383
12630,1.0,5555707384
12631,,5555707385
12632,1.0,5555707386
12633,1.0,5555707387
12634,,5555707388
12635,,5555707389
12636,1.0,5555707390
12637,1.0,5555707391
12638,1.0,5555707392
12639,,5555707393
12640,,5555707394
12641,1.0,5555707395
12642,1.0,5555707396
12643,1.0,5555707397
12644,1.0,5555707398
12645,1.0,5555707399
12646,1.0,5555707400
12647,,5555707401
12648,,5555707402
12649,1.0,5555707403
12650,1.0,5555707404
12651,1.0,5555707405
12652,,5555707406
12653,1.0,5555707407
12654,1.0,5555707408
12655,1.0,5555707409
12656,,5555707410
12657,1.0,5555707411
12658,1.0,5555707412
12659,,5555707413
12660,,5555707414
12661,1.0,5555707415
12662,,5555707416
12663,,5555707417
12664,,5555707418
12665,,5555707419
12666,,5555707420
12667,,5555707421
12668,1.0,5555707422
12669,1.0,5555707423
12670,1.0,5555707424
12671,1.0,5555707425
12672,1.0,5555707426
12673,1.0,5555707427
12674,1.0,5555707428
12675,1.0,5555707429
12676,,5555707430
12677,1.0,5555707431
12678,1.0,5555707432
12679,1.0,5555707433
12680,1.0,5555707434
12681,1.0,5555707435
12682,1.0,5555707436
12683,1.0,5555707437
12684,,5555707438
12685,1.0,5555707439
12686,1.0,5555707440
12687,1.0,5555707441
12688,1.0,5555707442
12689,,5555707443
12690,1.0,5555707444
12691,,5555707445
12692,1.0,5555707446
12693,1.0,5555707447
12694,1.0,5555707448
12695,1.0,5555707449
12696,1.0,5555707450
12697,1.0,5555707451
12698,1.0,5555707452
12699,1.0,5555707453
12700,1.0,5555707454
12701,1.0,5555707455
12702,1.0,5555707456
12703,1.0,5555707457
12704,,5555707458
12705,1.0,5555707459
12706,1.0,5555707460
12707,1.0,5555707461
12708,,5555707462
12709,1.0,5555707463
12710,1.0,5555707464
12711,,5555707465
12712,1.0,5555707466
12713,,5555707467
12714,1.0,5555707468
12715,1.0,5555707469
12716,,5555707470
12717,1.0,5555707471
12718,1.0,5555707472
12719,,5555707473
12720,1.0,5555707474
12721,1.0,5555707475
12722,1.0,5555707476
12723,1.0,5555707477
12724,1.0,5555707478
12725,1.0,5555707479
12726,1.0,5555707480
12727,1.0,5555707481
12728,1.0,5555707482
12729,1.0,5555707483
12730,1.0,5555707484
12731,1.0,5555707485
12732,1.0,5555707486
12733,1.0,5555707487
12734,1.0,5555707488
12735,,5555707489
12736,1.0,5555707490
12737,,5555707491
12738,1.0,5555707492
12739,1.0,5555707493
12740,1.0,5555707494
12741,1.0,5555707495
12742,,5555707496
12743,1.0,5555707497
12744,1.0,5555707498
12745,,5555707499
12746,1.0,5555707500
12747,1.0,5555707501
12748,1.0,5555707502
12749,1.0,5555707503
12750,1.0,5555707504
12751,,5555707505
12752,1.0,5555707506
12753,,5555707507
12754,,5555707508
12755,1.0,5555707509
12756,,5555707510
12757,1.0,5555707511
12758,1.0,5555707512
12759,1.0,5555707513
12760,1.0,5555707514
12761,1.0,5555707515
12762,,5555707516
12763,1.0,5555707517
12764,1.0,5555707518
12765,1.0,5555707519
12766,1.0,5555707520
12767,1.0,5555707521
12768,1.0,5555707522
12769,1.0,5555707523
12770,1.0,5555707524
12771,1.0,5555707525
12772,1.0,5555707526
12773,,5555707527
12774,1.0,5555707528
12775,1.0,5555707529
12776,1.0,5555707530
12777,1.0,5555707531
12778,,5555707532
12779,1.0,5555707533
12780,1.0,5555707534
12781,,5555707535
12782,,5555707536
12783,1.0,5555707537
12784,,5555707538
12785,1.0,5555707539
12786,,5555707540
12787,1.0,5555707541
12788,1.0,5555707542
12789,1.0,5555707543
12790,1.0,5555707544
12791,,5555707545
12792,,5555707546
12793,,5555707547
12794,1.0,5555707548
12795,,5555707549
12796,1.0,5555707550
12797,,5555707551
12798,,5555707552
12799,1.0,5555707553
12800,,5555707554
12801,,5555707555
12802,1.0,5555707556
12803,1.0,5555707557
12804,1.0,5555707558
12805,1.0,5555707559
12806,1.0,5555707560
12807,1.0,5555707561
12808,1.0,5555707562
12809,1.0,5555707563
12810,1.0,5555707564
12811,1.0,5555707565
12812,1.0,5555707566
12813,1.0,5555707567
12814,1.0,5555707568
12815,,5555707569
12816,,5555707570
12817,,5555707571
12818,1.0,5555707572
12819,1.0,5555707573
12820,,5555707574
12821,1.0,5555707575
12822,1.0,5555707576
12823,1.0,5555707577
12824,,5555707578
12825,,5555707579
12826,1.0,5555707580
12827,1.0,5555707581
12828,1.0,5555707582
12829,1.0,5555707583
12830,,5555707584
12831,1.0,5555707585
12832,1.0,5555707586
12833,1.0,5555707587
12834,1.0,5555707588
12835,,5555707589
12836,1.0,5555707590
12837,1.0,5555707591
12838,1.0,5555707592
12839,1.0,5555707593
12840,1.0,5555707594
12841,,5555707595
12842,1.0,5555707596
12843,1.0,5555707597
12844,1.0,5555707598
12845,1.0,5555707599
12846,,5555707600
12847,1.0,5555707601
12848,,5555707602
12849,1.0,5555707603
12850,1.0,5555707604
12851,1.0,5555707605
12852,1.0,5555707606
12853,1.0,5555707607
12854,,5555707608
12855,1.0,5555707609
12856,,5555707610
12857,1.0,5555707611
12858,1.0,5555707612
12859,1.0,5555707613
12860,,5555707614
12861,1.0,5555707615
12862,,5555707616
12863,1.0,5555707617
12864,1.0,5555707618
12865,,5555707619
12866,,5555707620
12867,1.0,5555707621
12868,,5555707622
12869,1.0,5555707623
12870,1.0,5555707624
12871,1.0,5555707625
12872,1.0,5555707626
12873,1.0,5555707627
12874,1.0,5555707628
12875,1.0,5555707629
12876,1.0,5555707630
12877,,5555707631
12878,1.0,5555707632
12879,,5555707633
12880,1.0,5555707634
12881,1.0,5555707635
12882,1.0,5555707636
12883,1.0,5555707637
12884,,5555707638
12885,,5555707639
12886,1.0,5555707640
12887,,5555707641
12888,1.0,5555707642
12889,1.0,5555707643
12890,1.0,5555707644
12891,,5555707645
12892,1.0,5555707646
12893,,5555707647
12894,1.0,5555707648
12895,1.0,5555707649
12896,1.0,5555707650
12897,,5555707651
12898,,5555707652
12899,1.0,5555707653
12900,1.0,5555707654
12901,,5555707655
12902,,5555707656
12903,1.0,5555707657
12904,1.0,5555707658
12905,1.0,5555707659
12906,1.0,5555707660
12907,1.0,5555707661
12908,,5555707662
12909,1.0,5555707663
12910,,5555707664
12911,1.0,5555707665
12912,,5555707666
12913,1.0,5555707667
12914,1.0,5555707668
12915,1.0,5555707669
12916,1.0,5555707670
12917,1.0,5555707671
12918,1.0,5555707672
12919,1.0,5555707673
12920,1.0,5555707674
12921,1.0,5555707675
12922,1.0,5555707676
12923,1.0,5555707677
12924,1.0,5555707678
12925,1.0,5555707679
12926,,5555707680
12927,1.0,5555707681
12928,1.0,5555707682
12929,1.0,5555707683
12930,,5555707684
12931,1.0,5555707685
12932,,5555707686
12933,1.0,5555707687
12934,,5555707688
12935,,5555707689
12936,,5555707690
12937,1.0,5555707691
12938,,5555707692
12939,1.0,5555707693
12940,1.0,5555707694
12941,1.0,5555707695
12942,1.0,5555707696
12943,1.0,5555707697
12944,1.0,5555707698
12945,1.0,5555707699
12946,1.0,5555707700
12947,1.0,5555707701
12948,,5555707702
12949,,5555707703
12950,,5555707704
12951,1.0,5555707705
12952,,5555707706
12953,,5555707707
12954,1.0,5555707708
12955,1.0,5555707709
12956,1.0,5555707710
12957,1.0,5555707711
12958,1.0,5555707712
12959,,5555707713
12960,1.0,5555707714
12961,,5555707715
12962,1.0,5555707716
12963,,5555707717
12964,,5555707718
12965,,5555707719
12966,1.0,5555707720
12967,1.0,5555707721
12968,1.0,5555707722
12969,,5555707723
12970,,5555707724
12971,1.0,5555707725
12972,,5555707726
12973,,5555707727
12974,1.0,5555707728
12975,1.0,5555707729
12976,1.0,5555707730
12977,1.0,5555707731
12978,,5555707732
12979,1.0,5555707733
12980,,5555707734
12981,1.0,5555707735
12982,,5555707736
12983,1.0,5555707737
12984,1.0,5555707738
12985,,5555707739
12986,1.0,5555707740
12987,1.0,5555707741
12988,,5555707742
12989,1.0,5555707743
12990,1.0,5555707744
12991,1.0,5555707745
12992,,5555707746
12993,,5555707747
12994,,5555707748
12995,1.0,5555707749
12996,1.0,5555707750
12997,,5555707751
12998,,5555707752
12999,1.0,5555707753
13000,1.0,5555707754
13001,,5555707755
13002,1.0,5555707756
13003,1.0,5555707757
13004,,5555707758
13005,,5555707759
13006,1.0,5555707760
13007,,5555707761
13008,1.0,5555707762
13009,1.0,5555707763
13010,1.0,5555707764
13011,1.0,5555707765
13012,1.0,5555707766
13013,1.0,5555707767
13014,,5555707768
13015,1.0,5555707769
13016,,5555707770
13017,1.0,5555707771
13018,1.0,5555707772
13019,,5555707773
13020,,5555707774
13021,,5555707775
13022,,5555707776
13023,1.0,5555707777
13024,1.0,5555707778
13025,1.0,5555707779
13026,1.0,5555707780
13027,1.0,5555707781
13028,1.0,5555707782
13029,1.0,5555707783
13030,1.0,5555707784
13031,,5555707785
13032,1.0,5555707786
13033,1.0,5555707787
13034,,5555707788
13035,1.0,5555707789
13036,1.0,5555707790
13037,,5555707791
13038,1.0,5555707792
13039,1.0,5555707793
13040,1.0,5555707794
13041,1.0,5555707795
13042,1.0,5555707796
13043,1.0,5555707797
13044,,5555707798
13045,,5555707799
13046,,5555707800
13047,,5555707801
13048,,5555707802
13049,1.0,5555707803
13050,1.0,5555707804
13051,1.0,5555707805
13052,1.0,5555707806
13053,1.0,5555707807
13054,,5555707808
13055,1.0,5555707809
13056,1.0,5555707810
13057,,5555707811
13058,1.0,5555707812
13059,,5555707813
13060,1.0,5555707814
13061,,5555707815
13062,1.0,5555707816
13063,1.0,5555707817
13064,,5555707818
13065,,5555707819
13066,1.0,5555707820
13067,1.0,5555707821
13068,1.0,5555707822
13069,1.0,5555707823
13070,1.0,5555707824
13071,1.0,5555707825
13072,1.0,5555707826
13073,1.0,5555707827
13074,1.0,5555707828
13075,1.0,5555707829
13076,1.0,5555707830
13077,,5555707831
13078,,5555707832
13079,1.0,5555707833
13080,,5555707834
13081,1.0,5555707835
13082,1.0,5555707836
13083,1.0,5555707837
13084,1.0,5555707838
13085,1.0,5555707839
13086,1.0,5555707840
13087,,5555707841
13088,1.0,5555707842
13089,1.0,5555707843
13090,1.0,5555707844
13091,,5555707845
13092,1.0,5555707846
13093,,5555707847
13094,,5555707848
13095,,5555707849
13096,1.0,5555707850
13097,1.0,5555707851
13098,,5555707852
13099,1.0,5555707853
13100,1.0,5555707854
13101,1.0,5555707855
13102,1.0,5555707856
13103,1.0,5555707857
13104,1.0,5555707858
13105,1.0,5555707859
13106,1.0,5555707860
13107,,5555707861
13108,1.0,5555707862
13109,1.0,5555707863
13110,,5555707864
13111,,5555707865
13112,1.0,5555707866
13113,1.0,5555707867
13114,1.0,5555707868
13115,1.0,5555707869
13116,,5555707870
13117,1.0,5555707871
13118,1.0,5555707872
13119,1.0,5555707873
13120,,5555707874
13121,1.0,5555707875
13122,1.0,5555707876
13123,1.0,5555707877
13124,,5555707878
13125,,5555707879
13126,1.0,5555707880
13127,1.0,5555707881
13128,1.0,5555707882
13129,,5555707883
13130,,5555707884
13131,,5555707885
13132,,5555707886
13133,1.0,5555707887
13134,,5555707888
13135,,5555707889
13136,1.0,5555707890
13137,1.0,5555707891
13138,1.0,5555707892
13139,1.0,5555707893
13140,1.0,5555707894
13141,1.0,5555707895
13142,1.0,5555707896
13143,1.0,5555707897
13144,1.0,5555707898
13145,1.0,5555707899
13146,1.0,5555707900
13147,,5555707901
13148,,5555707902
13149,1.0,5555707903
13150,1.0,5555707904
13151,1.0,5555707905
13152,,5555707906
13153,1.0,5555707907
13154,1.0,5555707908
13155,1.0,5555707909
13156,1.0,5555707910
13157,,5555707911
13158,,5555707912
13159,,5555707913
13160,1.0,5555707914
13161,,5555707915
13162,1.0,5555707916
13163,,5555707917
13164,1.0,5555707918
13165,1.0,5555707919
13166,,5555707920
13167,,5555707921
13168,1.0,5555707922
13169,1.0,5555707923
13170,1.0,5555707924
13171,1.0,5555707925
13172,,5555707926
13173,,5555707927
13174,1.0,5555707928
13175,1.0,5555707929
13176,1.0,5555707930
13177,1.0,5555707931
13178,,5555707932
13179,1.0,5555707933
13180,1.0,5555707934
13181,1.0,5555707935
13182,1.0,5555707936
13183,,5555707937
13184,,5555707938
13185,1.0,5555707939
13186,,5555707940
13187,1.0,5555707941
13188,1.0,5555707942
13189,1.0,5555707943
13190,1.0,5555707944
13191,1.0,5555707945
13192,,5555707946
13193,1.0,5555707947
13194,1.0,5555707948
13195,1.0,5555707949
13196,,5555707950
13197,1.0,5555707951
13198,1.0,5555707952
13199,1.0,5555707953
13200,1.0,5555707954
13201,1.0,5555707955
13202,1.0,5555707956
13203,,5555707957
13204,1.0,5555707958
13205,1.0,5555707959
13206,1.0,5555707960
13207,1.0,5555707961
13208,1.0,5555707962
13209,1.0,5555707963
13210,,5555707964
13211,1.0,5555707965
13212,1.0,5555707966
13213,1.0,5555707967
13214,1.0,5555707968
13215,,5555707969
13216,1.0,5555707970
